setu,date,home_team,home_victory,home_score,away_team,away_score,home_away,attendance,arena
15,12.22,横浜,lose,56,A東京,88,home,3021,横浜国プ
15,12.22,A東京,win,88,横浜,56,away,3021,横浜国プ
15,12.22,大阪,lose,70,栃木,74,home,2808,住吉SC
15,12.22,栃木,win,74,大阪,70,away,2808,住吉SC
15,12.22,福岡,lose,80,北海道,82,home,1467,照葉積水
15,12.22,北海道,win,82,福岡,80,away,1467,照葉積水
15,12.23,琉球,win,71,SR渋谷,59,home,3381,沖縄市
15,12.23,SR渋谷,lose,59,琉球,71,away,3381,沖縄市
15,12.23,秋田,lose,65,千葉,85,home,4630,CNA
15,12.23,千葉,win,85,秋田,65,away,4630,CNA
15,12.23,横浜,lose,68,A東京,89,home,3808,横浜国プ
15,12.23,A東京,win,89,横浜,68,away,3808,横浜国プ
15,12.23,三遠,lose,78,富山,83,home,3470,浜松
15,12.23,富山,win,83,三遠,78,away,3470,浜松
15,12.23,三河,win,86,新潟,73,home,2868,WA刈谷
15,12.23,新潟,lose,73,三河,86,away,2868,WA刈谷
15,12.23,滋賀,lose,68,京都,71,home,2750,ウカル
15,12.23,京都,win,71,滋賀,68,away,2750,ウカル
15,12.23,大阪,win,76,栃木,73,home,3304,住吉SC
15,12.23,栃木,lose,73,大阪,76,away,3304,住吉SC
15,12.23,福岡,win,79,北海道,57,home,2155,照葉積水
15,12.23,北海道,lose,57,福岡,79,away,2155,照葉積水
16,12.26,A東京,win,77,SR渋谷,74,home,2891,立川立飛
16,12.26,SR渋谷,lose,74,A東京,77,away,2891,立川立飛
16,12.26,新潟,win,97,横浜,68,home,2398,アオーレ
16,12.26,横浜,lose,68,新潟,97,away,2398,アオーレ
16,12.26,富山,win,88,三河,82,home,3239,富山市総
16,12.26,三河,lose,82,富山,88,away,3239,富山市総
16,12.26,三遠,lose,64,川崎,82,home,1949,豊橋
16,12.26,川崎,win,82,三遠,64,away,1949,豊橋
16,12.26,名古屋D,win,85,滋賀,71,home,1907,ドルアリ
16,12.26,滋賀,lose,71,名古屋D,85,away,1907,ドルアリ
16,12.26,京都,lose,73,福岡,78,home,1381,ハンアリ
16,12.26,福岡,win,78,京都,73,away,1381,ハンアリ
16,12.26,大阪,win,85,琉球,44,home,4071,おおきに
16,12.26,琉球,lose,44,大阪,85,away,4071,おおきに
16,12.27,北海道,lose,76,千葉,83,home,3508,北海きた
16,12.27,千葉,win,83,北海道,76,away,3508,北海きた
16,12.27,栃木,win,84,秋田,59,home,4020,ブレアリ
16,12.27,秋田,lose,59,栃木,84,away,4020,ブレアリ
17,12.28,川崎,lose,98,三河,106,home,2902,とどろき
17,12.28,三河,win,106,川崎,98,away,2902,とどろき
17,12.29,北海道,lose,67,A東京,83,home,4433,北海きた
17,12.29,A東京,win,83,北海道,67,away,4433,北海きた
17,12.29,新潟,win,81,富山,67,home,4106,アオーレ
17,12.29,富山,lose,67,新潟,81,away,4106,アオーレ
17,12.29,川崎,win,93,三河,67,home,3659,とどろき
17,12.29,三河,lose,67,川崎,93,away,3659,とどろき
17,12.29,名古屋D,lose,75,栃木,82,home,3498,ドルアリ
17,12.29,栃木,win,82,名古屋D,75,away,3498,ドルアリ
17,12.29,秋田,lose,45,三遠,65,home,3357,CNA
17,12.29,三遠,win,65,秋田,45,away,3357,CNA
17,12.29,千葉,win,98,京都,46,home,5566,船橋
17,12.29,京都,lose,46,千葉,98,away,5566,船橋
17,12.29,SR渋谷,win,67,福岡,61,home,2039,青山学院
17,12.29,福岡,lose,61,SR渋谷,67,away,2039,青山学院
17,12.29,大阪,win,76,滋賀,71,home,2820,大阪府立
17,12.29,滋賀,lose,71,大阪,76,away,2820,大阪府立
17,12.30,大阪,win,64,滋賀,60,home,3699,大阪府立
17,12.30,滋賀,lose,60,大阪,64,away,3699,大阪府立
17,12.30,北海道,win,78,A東京,76,home,4810,北海きた
17,12.30,A東京,lose,76,北海道,78,away,4810,北海きた
17,12.30,秋田,win,73,三遠,59,home,3456,CNA
17,12.30,三遠,lose,59,秋田,73,away,3456,CNA
17,12.30,SR渋谷,lose,72,福岡,79,home,2952,青山学院
17,12.30,福岡,win,79,SR渋谷,72,away,2952,青山学院
17,12.30,新潟,win,90,富山,83,home,4813,アオーレ
17,12.30,富山,lose,83,新潟,90,away,4813,アオーレ
17,12.30,千葉,win,87,京都,84,home,5551,船橋
17,12.30,京都,lose,84,千葉,87,away,5551,船橋
17,12.30,名古屋D,lose,85,栃木,89,home,3818,ドルアリ
17,12.30,栃木,win,89,名古屋D,85,away,3818,ドルアリ
17,12.30,琉球,win,83,横浜,42,home,3341,沖縄市
17,12.30,横浜,lose,42,琉球,83,away,3341,沖縄市
17,12.31,琉球,lose,66,横浜,69,home,3295,沖縄市
17,12.31,横浜,win,69,琉球,66,away,3295,沖縄市
18,01.04,三河,win,84,北海道,77,home,3070,WA刈谷
18,01.04,北海道,lose,77,三河,84,away,3070,WA刈谷
18,01.05,三河,win,69,北海道,59,home,2834,WA刈谷
18,01.05,北海道,lose,59,三河,69,away,2834,WA刈谷
18,01.05,滋賀,lose,70,千葉,88,home,2689,ウカル
18,01.05,千葉,win,88,滋賀,70,away,2689,ウカル
18,01.05,京都,lose,61,新潟,82,home,2203,ハンアリ
18,01.05,新潟,win,82,京都,61,away,2203,ハンアリ
18,01.05,A東京,win,79,栃木,62,home,3557,駒沢
18,01.05,栃木,lose,62,A東京,79,away,3557,駒沢
18,01.05,川崎,win,84,秋田,62,home,3799,とどろき
18,01.05,秋田,lose,62,川崎,84,away,3799,とどろき
18,01.05,横浜,lose,99,名古屋D,106,home,2694,横浜国プ
18,01.05,名古屋D,win,106,横浜,99,away,2694,横浜国プ
18,01.05,富山,win,81,SR渋谷,76,home,2464,富山市総
18,01.05,SR渋谷,lose,76,富山,81,away,2464,富山市総
18,01.05,福岡,lose,67,三遠,79,home,1321,照葉積水
18,01.05,三遠,win,79,福岡,67,away,1321,照葉積水
18,01.05,琉球,win,71,大阪,48,home,3281,沖縄市
18,01.05,大阪,lose,48,琉球,71,away,3281,沖縄市
18,01.06,富山,win,94,SR渋谷,87,home,2555,富山市総
18,01.06,SR渋谷,lose,87,富山,94,away,2555,富山市総
18,01.06,横浜,win,73,名古屋D,68,home,3830,横浜国プ
18,01.06,名古屋D,lose,68,横浜,73,away,3830,横浜国プ
18,01.06,滋賀,lose,89,千葉,97,home,2828,ウカル
18,01.06,千葉,win,97,滋賀,89,away,2828,ウカル
18,01.06,京都,lose,86,新潟,90,home,2268,ハンアリ
18,01.06,新潟,win,90,京都,86,away,2268,ハンアリ
18,01.06,福岡,lose,66,三遠,85,home,1531,照葉積水
18,01.06,三遠,win,85,福岡,66,away,1531,照葉積水
18,01.06,琉球,lose,53,大阪,61,home,3228,沖縄市
18,01.06,大阪,win,61,琉球,53,away,3228,沖縄市
18,01.06,A東京,lose,62,栃木,63,home,3589,駒沢
18,01.06,栃木,win,63,A東京,62,away,3589,駒沢
18,01.06,川崎,win,72,秋田,58,home,3551,とどろき
18,01.06,秋田,lose,58,川崎,72,away,3551,とどろき
19,01.16,秋田,lose,72,A東京,81,home,2357,秋田県体
19,01.16,A東京,win,81,秋田,72,away,2357,秋田県体
19,01.16,千葉,win,80,栃木,71,home,5925,千葉
19,01.16,栃木,lose,71,千葉,80,away,5925,千葉
19,01.16,SR渋谷,win,85,北海道,80,home,1824,墨田区
19,01.16,北海道,lose,80,SR渋谷,85,away,1824,墨田区
19,01.16,川崎,win,87,富山,67,home,2706,とどろき
19,01.16,富山,lose,67,川崎,87,away,2706,とどろき
19,01.16,三遠,win,97,横浜,91,home,1006,豊橋
19,01.16,横浜,lose,91,三遠,97,away,1006,豊橋
19,01.16,三河,lose,63,新潟,86,home,1806,WA刈谷
19,01.16,新潟,win,86,三河,63,away,1806,WA刈谷
19,01.16,滋賀,lose,68,名古屋D,74,home,1278,ウカル
19,01.16,名古屋D,win,74,滋賀,68,away,1278,ウカル
19,01.16,大阪,lose,58,京都,67,home,2496,おおきに
19,01.16,京都,win,67,大阪,58,away,2496,おおきに
19,01.16,福岡,lose,64,琉球,74,home,1539,照葉積水
19,01.16,琉球,win,74,福岡,64,away,1539,照葉積水
20,01.23,北海道,lose,69,秋田,76,home,2631,北海きた
20,01.23,秋田,win,76,北海道,69,away,2631,北海きた
20,01.23,栃木,win,81,SR渋谷,62,home,3504,ブレアリ
20,01.23,SR渋谷,lose,62,栃木,81,away,3504,ブレアリ
20,01.23,千葉,win,81,A東京,79,home,5289,千葉
20,01.23,A東京,lose,79,千葉,81,away,5289,千葉
20,01.23,横浜,lose,70,川崎,79,home,2229,横浜国プ
20,01.23,川崎,win,79,横浜,70,away,2229,横浜国プ
20,01.23,新潟,win,80,富山,71,home,2014,アオーレ
20,01.23,富山,lose,71,新潟,80,away,2014,アオーレ
20,01.23,三遠,lose,89,三河,94,home,2281,豊橋
20,01.23,三河,win,94,三遠,89,away,2281,豊橋
20,01.23,京都,lose,83,名古屋D,89,home,1013,ハンアリ
20,01.23,名古屋D,win,89,京都,83,away,1013,ハンアリ
20,01.23,福岡,win,71,大阪,67,home,948,照葉積水
20,01.23,大阪,lose,67,福岡,71,away,948,照葉積水
20,01.23,琉球,lose,55,滋賀,65,home,3260,沖縄市
20,01.23,滋賀,win,65,琉球,55,away,3260,沖縄市
21,01.25,北海道,lose,74,京都,85,home,2309,北海きた
21,01.25,京都,win,85,北海道,74,away,2309,北海きた
21,01.25,栃木,win,79,川崎,78,home,3433,ブレアリ
21,01.25,川崎,lose,78,栃木,79,away,3433,ブレアリ
21,01.26,北海道,lose,69,京都,76,home,3829,北海きた
21,01.26,京都,win,76,北海道,69,away,3829,北海きた
21,01.26,秋田,win,67,横浜,65,home,3020,CNA
21,01.26,横浜,lose,65,秋田,67,away,3020,CNA
21,01.26,新潟,win,87,福岡,85,home,2920,アオーレ
21,01.26,福岡,lose,85,新潟,87,away,2920,アオーレ
21,01.26,A東京,win,85,大阪,70,home,2712,立川立飛
21,01.26,大阪,lose,70,A東京,85,away,2712,立川立飛
21,01.26,三河,lose,73,琉球,77,home,2843,WA刈谷
21,01.26,琉球,win,77,三河,73,away,2843,WA刈谷
21,01.26,名古屋D,lose,86,三遠,105,home,2946,ドルアリ
21,01.26,三遠,win,105,名古屋D,86,away,2946,ドルアリ
21,01.26,栃木,win,68,川崎,57,home,4342,ブレアリ
21,01.26,川崎,lose,57,栃木,68,away,4342,ブレアリ
21,01.26,富山,lose,82,千葉,89,home,3705,富山市総
21,01.26,千葉,win,89,富山,82,away,3705,富山市総
21,01.27,富山,lose,68,千葉,86,home,4024,富山市総
21,01.27,千葉,win,86,富山,68,away,4024,富山市総
21,01.27,秋田,lose,71,横浜,77,home,3222,CNA
21,01.27,横浜,win,77,秋田,71,away,3222,CNA
21,01.27,A東京,win,83,大阪,72,home,2720,立川立飛
21,01.27,大阪,lose,72,A東京,83,away,2720,立川立飛
21,01.27,新潟,win,78,福岡,73,home,3263,アオーレ
21,01.27,福岡,lose,73,新潟,78,away,3263,アオーレ
21,01.27,三河,win,76,琉球,74,home,3008,WA刈谷
21,01.27,琉球,lose,74,三河,76,away,3008,WA刈谷
21,01.27,名古屋D,lose,69,三遠,79,home,3457,ドルアリ
21,01.27,三遠,win,79,名古屋D,69,away,3457,ドルアリ
21,01.27,SR渋谷,win,71,滋賀,65,home,1654,青山学院
21,01.27,滋賀,lose,65,SR渋谷,71,away,1654,青山学院
21,01.28,SR渋谷,win,89,滋賀,57,home,1889,青山学院
21,01.28,滋賀,lose,57,SR渋谷,89,away,1889,青山学院
22,01.30,秋田,lose,74,栃木,78,home,2634,CNA
